nameseq,k1,k2,k3,k4,k5,label
PS-65_unicycler_I3+N3-Pcct_99127_S6_length_4148255_depth_1.00x_circular_true/1759863-1760007,1.9274377978884658,3.749741643892431,5.351949837733875,6.53161727787921,6.992353568695485,sRNA
PS-65_unicycler_I3+N3-Pcct_99127_S6_length_4148255_depth_1.00x_circular_true/1941210-1941289,1.983422032770703,3.8650659205512925,5.390858148210748,5.9256870276236,6.116348566075171,sRNA
PS-65_unicycler_I3+N3-Pcct_99127_S6_length_4148255_depth_1.00x_circular_true/3700628-3700922,1.9729565865646774,3.8636642595187745,5.600327708436284,6.993643333185269,7.7190716486758655,sRNA
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/539378-539464,1.9721229529392517,3.8322190462682606,5.238499319251463,5.987555518016856,6.23046111809392,sRNA
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/616161-616095,1.9956315936510407,3.931921725380243,5.298990120587628,5.8125,5.97727992349992,sRNA
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/2666407-2666512,1.9766613502557755,3.8458726176354276,5.527793112581468,6.314998949450315,6.5743861262852255,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/2119158-2119413,1.9928287528177697,3.946342261862982,5.779639121462169,7.111283719036882,7.7312481774681805,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/630827-630761,1.9918206732988875,3.8942982429503594,5.168371274500349,5.71875,5.913787860007856,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924216-924150,1.9968989581801466,3.9326629243994424,5.202610697410853,5.706954882778696,5.8820418282618245,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3720760-3720694,1.9690737764536508,3.7852225636664656,5.017995312795467,5.632659765557392,5.850295796515793,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/1536700-1536903,1.9271716472365998,3.7750326011382116,5.409822882715559,6.648751800532817,7.282532877242289,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/1962540-1962262,1.969340504161823,3.8833649743036895,5.7220338287285255,7.135544045613931,7.821434081123561,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/2108897-2109017,1.9149259373294882,3.817369576585361,5.355887646105351,6.297731608610531,6.669426471683158,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/2683134-2683239,1.9831939598430577,3.8538750958673527,5.515820877025346,6.276163997994004,6.554778283147971,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/601987-601788,1.897513221911279,3.722756034311902,5.433425495085415,6.623016286712826,7.216041652852862,sRNA
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3714402-3714701,1.9780551996196944,3.8713015965004582,5.6111269361084055,7.021287809486005,7.752412107131812,sRNA
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/199938-199693,1.9946494892404196,3.9151411189106438,5.734485830205645,7.073647534318618,7.669835706256041,sRNA
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/2278851-2278916,1.9887032008080903,3.918242336559096,5.339614648336088,5.818549764769761,5.921938245870743,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/2121994-2122103,1.9974004314409755,3.8902317074167074,5.455093090636194,6.2903953741909495,6.595844982865071,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/2593423-2593695,1.9858854061800175,3.915470148913713,5.687293571114237,6.991829591587012,7.668846144996012,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618236-618170,1.9956315936510407,3.915310696706614,5.202610697410853,5.738204882778696,5.8820418282618245,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140432-3140498,1.9956315936510407,3.905386120463378,5.260678966808041,5.75,5.945533891753889,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3737189-3737123,1.9616153592105852,3.8447800598573174,5.218296082159373,5.800704882778696,5.945533891753889,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/760228-760294,1.9820315483302502,3.8699097509134384,5.279834543697835,5.75,5.945533891753889,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/1534714-1534917,1.9246021840698906,3.7718803797982314,5.407066242546254,6.658205206154162,7.302532877242289,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/2533640-2533800,1.9476632038349388,3.806396934322324,5.401992171220114,6.486321789341215,7.001627118318375,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/2103318-2103437,1.9243544784328492,3.842430144838956,5.385454146816088,6.29335809561479,6.696300930453734,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/589434-589236,1.9004625657679828,3.731044018904236,5.44940682039932,6.617984939231949,7.187974223950579,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/1809901-1810045,1.921934299776709,3.7412285627875104,5.373143780180828,6.53250246815437,6.9781691715323655,sRNA
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3730836-3731130,1.9739522407751364,3.872174526735134,5.629551511045719,7.039821221731036,7.7775580748224415,sRNA
PS-24_4121872circular_true_q1023579_ori/9812-9746,1.9944347129829714,3.896053968724804,5.102761082092805,5.644454882778696,5.850295796515792,sRNA
PS-24_4121872circular_true_q1023579_ori/35161-35227,1.9903840906040977,3.8487900978344443,5.114374735972241,5.706954882778696,5.818549764769761,sRNA
PS-24_4121872circular_true_q1023579_ori/3742060-3741994,1.9903840906040977,3.823767606101063,5.205146036432091,5.65625,5.913787860007857,sRNA
PS-24_4121872circular_true_q1023579_ori/1488115-1488318,1.9235901345369222,3.770683663662871,5.390515286032934,6.63129023334711,7.2725328772422895,sRNA
PS-24_4121872circular_true_q1023579_ori/1921458-1921180,1.9698592801149852,3.885455326896986,5.715246331007763,7.130974752393495,7.808671262926008,sRNA
PS-31_unicycler_4076871_circular/530919-530972,1.957929292480312,3.8601144458897845,5.10899957386872,5.59399396942248,5.643856189774728,sRNA
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/3659126-3659060,1.9317199853124198,3.7609072332923192,5.185346706004354,5.78125,5.945533891753889,sRNA
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/2016898-2017017,1.9110702880422976,3.8073061930996186,5.401556981815157,6.365070570192248,6.713542309764079,sRNA
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/3652765-3653064,1.976689098594379,3.886929490357254,5.637172276678179,7.020060442561425,7.751517977042317,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/2088569-2088821,1.983602452354779,3.922577210405452,5.7446065540113,7.129549684558252,7.719038076646395,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/200304-200026,1.9697944159311045,3.9222207200444124,5.753054295693389,7.16047369967638,7.793163399266045,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/952216-952150,1.9944347129829714,3.9246012732533893,5.233379928180083,5.706954882778696,5.8820418282618245,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/3136283-3136349,1.9903840906040977,3.918970922770041,5.133530312862035,5.620864648336088,5.762839050415364,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/757778-757712,1.9422090167307675,3.7440510908281297,5.008273244399322,5.5625,5.755057701277698,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/1539756-1539959,1.922961490298258,3.764626887432551,5.416344970174605,6.691811611637563,7.336307314753106,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/2070220-2070339,1.9059410089294553,3.8112723340083545,5.397562884163994,6.347976553098235,6.67905955114339,sRNA
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/3730169-3730468,1.9772239921238801,3.8676629406318104,5.608366657480577,7.010448479691818,7.738004463528804,sRNA
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/308993-309059,1.9944347129829714,3.8293323324534705,5.19914050526958,5.675704882778696,5.8820418282618245,sRNA
PS-54_Unicycler_I2+N2_99127_S1_length_4270309_depth_1.00x_circular_true/2067609-2067717,1.9964366816401835,3.886399532141489,5.4598531177365786,6.317450879050668,6.58091218433278,sRNA
PS-54_Unicycler_I2+N2_99127_S1_length_4270309_depth_1.00x_circular_true/2263409-2263699,1.975747309168998,3.9095289778260196,5.71656690533422,7.139499643921414,7.796354879599641,sRNA
PS-54_Unicycler_I2+N2_99127_S1_length_4270309_depth_1.00x_circular_true/9815-9749,1.9854393431944426,3.897958469013786,5.18345512052106,5.738204882778696,5.913787860007857,sRNA
PS-54_Unicycler_I2+N2_99127_S1_length_4270309_depth_1.00x_circular_true/3890911-3890843,1.992225841633473,3.8087612324187066,5.131325153396716,5.555535596532847,5.899290889951535,sRNA
PS-54_Unicycler_I2+N2_99127_S1_length_4270309_depth_1.00x_circular_true/2047497-2047616,1.9128774297272981,3.8102754722201215,5.359705787474428,6.282716108453794,6.67905955114339,sRNA
PS-54_Unicycler_I2+N2_99127_S1_length_4270309_depth_1.00x_circular_true/1907648-1907727,1.9854752972273344,3.9002301621774658,5.422784109693737,5.971268521186288,6.168980145022538,sRNA
PS-149_Unicycler_I2+N2_99127_S1_length_4102341_depth_1.00x_circular_true/2552102-2552369,1.9965822542482083,3.9671211452942554,5.885280455632191,7.30523227574317,7.855000179964521,sRNA
PS-20_unicycler_I3+N3-N1cc_99127_S4_length_4040387_depth_1.00x_circular_true/610253-610319,1.992848335801273,3.8524503238978713,5.1259883898516785,5.75,5.850295796515793,sRNA
PS-20_unicycler_I3+N3-N1cc_99127_S4_length_4040387_depth_1.00x_circular_true/165526-165596,1.9790275804306663,3.8311684249361346,5.0792556160730395,5.752832142689117,5.916835459114484,sRNA
PS-20_unicycler_I3+N3-N1cc_99127_S4_length_4040387_depth_1.00x_circular_true/1728786-1728930,1.9354966395094773,3.765588142362569,5.4003392401013155,6.530913999920689,6.992353568695486,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/2063825-2063933,1.9953979187072945,3.886399532141489,5.497236295306672,6.381176232844663,6.638055041475637,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/626957-626891,1.9944347129829714,3.896053968724804,5.133530312862037,5.695159765557392,5.8820418282618245,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/3703172-3703106,1.989489965573316,3.841998947280912,5.180382336825371,5.632659765557392,5.913787860007857,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/1894387-1894111,1.9708067650013588,3.8887208892691767,5.719347060111976,7.140754917245767,7.835377424778835,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/2040436-2040555,1.9243544784328492,3.840400103492854,5.425749803614083,6.296694501816182,6.696300930453734,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/598150-597950,1.8961029468829207,3.71843707017814,5.425093199567911,6.60053542360125,7.188630103795154,sRNA
PS-209_unicycler_I1+Pcct_33557799127_S5_length_4101484_depth_1.00x_circular_true/1751165-1751309,1.9347106892783126,3.780954929525004,5.3797895477140445,6.497428876666017,6.9781691715323655,sRNA
PS-233_Unicycler_I2+N2_99127_S1_length_4234032_depth_1.00x_circular_true/2253128-2253415,1.9791051569565354,3.91600853728186,5.761371422851783,7.13910480922449,7.831913800819878,sRNA
PS-233_Unicycler_I2+N2_99127_S1_length_4234032_depth_1.00x_circular_true/2206568-2206633,1.9877042586530944,3.9050922908318144,5.257659765557392,5.78680373302373,5.954196310386873,sRNA
PS-64_Unicycler_I2+N2_99127_S1_length.../317499-317565,1.9944347129829714,3.850165296550105,5.237451659049166,5.738204882778696,5.913787860007857,sRNA
PS-108_unicycler_I3+Pcct_99127_S6_length_4146198_depth_1.00x_circular_true/3076648-3076714,1.9956315936510407,3.9381860755600524,5.2449935820595215,5.706954882778696,5.8820418282618245,sRNA
PS-15_unicycler_I1+N1cc_99127_S7_length_4101297_depth_1.00x_circular_true/2028149-2028268,1.9291270805920853,3.8518095413562023,5.413174011619473,6.330882536004218,6.702808581334454,sRNA
PS-15_unicycler_I1+N1cc_99127_S7_length_4101297_depth_1.00x_circular_true/3664289-3664588,1.9780551996196944,3.876484953328756,5.627549261576799,7.019724195187318,7.751517977042316,sRNA
PS-160a_unicycler_I1+N1cc_213355_S7_length_4091806_depth_1.00x/1836528-1836271,1.9946513626916307,3.9451535082512175,5.749995133998906,7.027758032825441,7.653962048942789,sRNA
PS-160a_unicycler_I1+N1cc_213355_S7_length_4091806_depth_1.00x/1883249-1883140,1.9879882949340455,3.8946199750371586,5.3834695953259235,6.2646487620211975,6.5769770583367695,sRNA
PS-194_Unicycler_I3+N2_99127_S3_length_4401718_depth_1.00x_circular_true/2293474-2293735,1.9858513596291678,3.903088530823036,5.707229413137449,7.06087016012306,7.713727691461351,sRNA
nameseq,k1,k2,k3,k4,k5,label
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2264111-2263977,1.973511559860432,3.9021963684243484,5.503763902448692,6.4474699714836685,6.859721570223227,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2285053-2284909,1.969377111991358,3.9049334725546645,5.632934519323973,6.691862964514165,7.011891777930689,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1197135-1197243,1.9757175807000786,3.889477268650087,5.502509743127417,6.411790501692176,6.619007422428019,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/911032-911139,1.9599102895726688,3.827749927560739,5.42316797792359,6.42601063665192,6.642747410448791,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1366779-1366667,1.9720021367404563,3.8836291401678418,5.509115951932108,6.385816304394419,6.694789829364071,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1578963-1579064,1.9784854218558248,3.8286695250594467,5.329624409749109,6.159363438130315,6.423333441031915,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3075954-3076055,1.9710820348269529,3.9067180182209342,5.49981990983565,6.346528337251335,6.594301680849912,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1135677-1135560,1.9593277019738027,3.861464505240526,5.442713836942873,6.371322007353251,6.727626856270015,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1213169-1213289,1.989077237637101,3.883984510009521,5.567814376768154,6.4355677315468895,6.75070659992527,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3910402-3910508,1.9942879167979288,3.942736725353645,5.598450131989247,6.44318118446645,6.667083051455081,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3271462-3271356,1.9811292437134145,3.886315979817605,5.534736265933125,6.274817963270998,6.5699956728143025,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2015041-2014950,1.9898848870154628,3.9131767841918554,5.599589068287469,6.273486239955171,6.41397707318276,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3911792-3911898,1.9914449687765359,3.9196387912432056,5.588740131906829,6.44318118446645,6.667083051455081,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1601709-1601814,1.9809200855069284,3.893749623603371,5.619635602815056,6.387909386385528,6.613601812559735,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1401803-1401903,1.9766202503587795,3.834881041002157,5.324986075159325,6.15032438488739,6.517438615383018,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3026180-3026042,1.9959743979948443,3.9474955133595007,5.560495886234716,6.662650800729615,6.9879267081619645,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1360819-1360664,1.9955768833759464,3.947747077142659,5.759952979099757,6.7614773656931115,7.111382200929334,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1399610-1399454,1.996393117722135,3.933133918119654,5.685257066814289,6.717894819831401,7.061309411320085,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/668875-668976,1.9602713034588186,3.860831747634454,5.491272380112917,6.399509271572917,6.614709844115218,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/664931-665032,1.9584948668709083,3.8582797433734326,5.378171939471844,6.182238816983754,6.492260864523381,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3918148-3918249,1.8562639931748517,3.6335565067867686,5.183074189428573,6.080219973851332,6.504966094093142,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2173426-2173327,1.9861701273883974,3.885833224729215,5.43462065542394,6.184813228718164,6.45996250072116,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/599852-599753,1.8812908992306927,3.7209734544288344,5.348249293722817,6.246668898821258,6.5641291673878275,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2766927-2766748,1.9592054393496772,3.846628982166693,5.606319987764764,6.834616284448499,7.288977073182763,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3328315-3328136,1.9778353997963405,3.9210636630761533,5.652986681953701,6.857215154504994,7.311704345910035,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3311647-3311510,1.9696328961089171,3.887528206621319,5.5366751834714725,6.517483930352128,6.830941615798621,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3002214-3002000,1.9766279407535259,3.904332782011462,5.703147713251071,6.960617197485849,7.4900333711614095,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/20456-20668,1.9787331842727713,3.902713633520845,5.742575627887689,6.947299565161535,7.51235967034806,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3859204-3859418,1.9965303112580854,3.956518570103524,5.766465494556339,7.006723034801024,7.4615973522040635,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2725481-2725259,1.9657848692071787,3.879932490918587,5.611705684910252,6.791869529392599,7.357964171404173,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1174252-1174038,1.9841255248924674,3.9432085137999633,5.7874258632224596,7.063919718853259,7.5005810606836025,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/271627-271874,1.9914965804230915,3.960215892185438,5.806125856522423,7.13831967353751,7.681741896980214,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2935019-2934783,1.979007816413263,3.943921006547964,5.804735832738739,7.162297025100257,7.654937700438999,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3395074-3394839,1.9839554584344987,3.947003698842576,5.803750195718393,7.070911090848368,7.610094033902007,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2753229-2752983,1.982407608171527,3.922778612055828,5.724481517822368,7.042183009743949,7.572920425398662,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2673869-2673637,1.9930553886311193,3.972520488648462,5.785478216854213,7.0696401727970954,7.586477574206436,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1584674-1584900,1.9902981850308814,3.949353535329277,5.729148030592911,7.011917129625773,7.564330897668459,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/112189-112419,1.9849451677365884,3.9078519657033746,5.657490838358626,6.913929297179356,7.546769742778449,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3767907-3767686,1.9886085860411264,3.964282548787859,5.829886904796573,7.052968794602929,7.577772512830461,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3767654-3767433,1.9897054835236285,3.964304169237133,5.817352216320109,6.993518794563414,7.550249577050643,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3768169-3767941,1.9965563039202778,3.9598791852589943,5.775414404381967,7.051821703602183,7.582670080105886,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/199683-199853,1.9911874110539607,3.937832247973277,5.786941016815381,6.914551574525863,7.275919861336306,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/482473-482616,1.9945825172728657,3.9421267081273705,5.6416327958725505,6.668880941217217,7.0292830169449765,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3085042-3085190,1.991397524203102,3.9226187439969724,5.617749940201498,6.610172569269809,7.041978055532195,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1370544-1370709,1.9947098232999192,3.9503555087714766,5.742380053489485,6.834774549870248,7.278121607822878,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1351249-1351360,1.952961062916461,3.8856406440574145,5.461736845378557,6.320891778885514,6.643776391052348,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3903877-3903775,1.9761785999089758,3.8950275778376047,5.572580388774119,6.463856189774739,6.62935662007962,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2401695-2401594,1.9249036494124325,3.731865748094338,5.268625755048013,6.149459902864194,6.5330771910539935,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1591923-1592039,1.9797593275662868,3.8312346269119475,5.407252255695693,6.3042526237569385,6.625488696928477,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1589757-1589871,1.989356479415485,3.938044012992838,5.531252055408603,6.461329140788279,6.722343794278049,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1590447-1590565,1.968765407626809,3.75574357706285,5.137524339912073,5.987345491164709,6.436624398695223,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1540796-1540916,1.9623622692140943,3.803267024598791,5.258327642118487,6.263833303525786,6.669426471683158,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1414202-1414246,1.9524524573544773,3.6701348924281945,4.8216135919114,5.231486767965347,5.308771516813203,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/153422-153478,1.9815572366460836,3.788287915256927,5.0492749406793775,5.532665279941246,5.690184605506592,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1647577-1647618,1.941353407900928,3.7324497977134334,4.8341837197791895,5.182838116298145,5.247927513443589,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/119543-119683,1.9568551090397528,3.827196748204396,5.382571738950426,6.353894272086734,6.85894531287173,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2809574-2809444,1.9723012269018776,3.810966135898227,5.458382053933772,6.407232007961507,6.862700434803646,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2711809-2711734,1.9899708353681986,3.8912688588005304,5.398114176205875,5.987702812275046,6.114369445886761,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3433037-3432921,1.9421074114461396,3.7682410200326433,5.395556795104854,6.366930229263311,6.760401196909335,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2208100-2208009,1.9793257220441576,3.8943626652024954,5.358085318359584,6.031803374738013,6.368522527728214,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/1249247-1249349,1.9796296925320802,3.8550252061685084,5.420262784959725,6.276307314753102,6.528346519069519,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/531245-531574,1.9549372276797752,3.868222899610956,5.661838287110667,7.082658400607385,7.908394181772118,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/2230844-2230704,1.874368966973243,3.6639647516209224,5.2198870047627475,6.284259196185018,6.734715020837761,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/3723390-3723314,1.951928799532387,3.7637887962846235,5.127096150721342,5.858102014277603,6.107632778058109,Cis-reg
PS-109_ragout_na_PS-130_scaffolds_in_unplaced_S1B_chr/134933-135034,1.9819702057782655,3.884657212550956,5.512271034814015,6.3793072513708955,6.594301680849912,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/2352750-2352606,1.9724818559098425,3.916692697793343,5.650168039930338,6.683094566642077,6.983522983604449,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/1381658-1381546,1.969709156894347,3.8836291401678418,5.533934758257904,6.410860736232269,6.694789829364072,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/1594006-1594107,1.9824824925594384,3.862589544517077,5.417173284770744,6.187190584616816,6.443741604297221,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/3274757-3274651,1.9798232911033864,3.8792202860486915,5.527546861150616,6.255587194040228,6.5699956728143025,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/1616752-1616857,1.9766613502557757,3.8724012910301693,5.55818983814618,6.322327954325687,6.59399396942248,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/3331658-3331479,1.972298916163197,3.9080849513646023,5.638866948347086,6.852950253362827,7.300340709546398,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/3015368-3015154,1.977160788083681,3.9011924511442357,5.686650337111186,6.911727914577357,7.471076025189845,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/1196684-1196470,1.9842373668955489,3.9437026883338695,5.782822811619896,7.048612584429502,7.510059733669384,Cis-reg
PS-196_unicycler_I3+Pcct_99127_S6_length_4136064_depth_1.00x_circular_true/276594-276841,1.989263769517001,3.9544807503001684,5.804644035479334,7.146482938843632,7.68993861829169,Cis-reg
